head1_head0_trans_x,head1_head0_trans_y,,,,,head1_head0_ori_w,head1_head1_trans_x,head1_head1_ori_x,head1_head1_ori_y,head1_head2_trans_z,head1_AU07,,head1_AU09,head1_AU12,ClassP1,Class_P0
-0.801345058,0.33430003,,,,,0.97765358,-1.458280873,0.029047017,0.163492237,0,,,,,FALSE,
-0.801345058,0.33430003,,,,,0.97765358,-1.458280873,0.029047017,0.163492237,0,,,,,FALSE,
0.4895089,-0.09717054,,,,,0.948126484,1.123716346,0.005963537,-0.372031954,0,1,,0,0,FALSE,
0.479540431,-0.067484282,,,,,0.942948293,1.095979854,0.031580109,-0.303761119,0,0,,0,1,FALSE,
0.581892371,-0.013296113,,,,,0.965026028,1.230188453,-0.033552859,-0.365784902,0,1,,0,0,FALSE,
0.557638838,-0.088833375,,,,,0.957872808,1.23515788,-0.050785246,-0.35422901,0,1,,0,1,FALSE,
-0.688914146,0.319880955,,,,,0.958426503,-1.302644307,-0.017145981,0.227908607,0,1,,1,1,FALSE,
-0.657207231,0.295926665,,,,,0.966208938,-1.329462397,-0.001412204,0.212821338,0,1,,0,0,FALSE,
-0.686312375,0.297115182,,,,,0.94327851,-1.310242728,0.026198499,0.253401505,0,0,,0,0,FALSE,
-0.715979402,0.354469263,,,,,0.952630515,-1.322473877,0.062814609,0.152021907,0,0,,1,1,FALSE,
-0.712370949,0.41129062,,,,,0.949453415,-1.305486145,0.031075015,0.128882483,0,,,,,FALSE,
-0.712370949,0.41129062,,,,,0.949453415,-1.305486145,0.031075015,0.128882483,0,,,,,FALSE,
-0.712370949,0.41129062,,,,,0.949453415,-1.305486145,0.031075015,0.128882483,0,,,,,FALSE,
-0.712370949,0.41129062,,,,,0.949453415,-1.305486145,0.031075015,0.128882483,0,,,,,FALSE,
-0.712370949,0.41129062,,,,,0.949453415,-1.305486145,0.031075015,0.128882483,0,,,,,FALSE,
-0.70742557,-0.038731246,,,,,0.998945459,0.702203314,0.147429727,-0.3717309,0,0,,0,1,FALSE,
0.456975842,0.126348706,,,,,0.904923525,-0.52715928,-0.284119142,-0.090728619,0,0,,1,0,FALSE,
0.419089441,-0.239217726,,,,,0.784074502,-0.531983181,-0.017903962,-0.326145663,0,0,,0,0,FALSE,
-0.260766621,-0.728189522,,,,,0.482474815,-0.322063731,0.339686072,-0.404771216,0,,,,,FALSE,
-0.260766621,-0.728189522,,,,,0.482474815,-0.322063731,0.339686072,-0.404771216,0,,,,,FALSE,
-0.260766621,-0.728189522,,,,,0.482474815,-0.322063731,0.339686072,-0.404771216,0,,,,,FALSE,
-0.260766621,-0.728189522,,,,,0.482474815,-0.322063731,0.339686072,-0.404771216,0,,,,,FALSE,
-0.260766621,-0.728189522,,,,,0.482474815,-0.322063731,0.339686072,-0.404771216,0,,,,,FALSE,
-0.260766621,-0.728189522,,,,,0.482474815,-0.322063731,0.339686072,-0.404771216,0,,,,,FALSE,
0.697547062,0.036248782,,,,,0.967747554,-0.67924995,-0.046923534,0.093308679,0,,,,,FALSE,
